"Client","Country","Date Month","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Canela","Serbia","Aug-2024",42,259.1166666666668,6.169444444444444,63
"Canela","Seychelles","Aug-2024",2,0.65,0.325,2
"Canela","Sierra Leone","Aug-2024",23,11.483333333333334,0.49927536231884057,25
"Canela","Singapore","Aug-2024",292,4246.733333333451,14.543607305936074,2575
"Canela","Sint Maarten","Aug-2024",4,0.03333333333333333,0.008333333333333333,4
"Canela","Slovakia","Aug-2024",156,452.7,2.901923076923077,203
"Canela","Slovenia","Aug-2024",12,27.483333333333334,2.290277777777778,17
"Canela","Somalia","Aug-2024",41,7.049999999999999,0.1719512195121951,46
"Canela","South Africa","Aug-2024",262,415.88333333333344,1.5873409669211196,323
"Canela","South Korea","Aug-2024",172,63362.60000000205,368.3872093023256,11851
"Canela","South Sudan","Aug-2024",2,0.16666666666666666,0.08333333333333333,2
"Canela","Spain","Aug-2024",3652,17264.516666666124,4.7274142022636,7897
"Canela","Sri Lanka","Aug-2024",20,4.566666666666666,0.22833333333333333,23
"Canela","Sudan","Aug-2024",7,3.666666666666667,0.5238095238095238,7
"Canela","Suriname","Aug-2024",10,53.91666666666666,5.391666666666667,16
"Canela","Sweden","Aug-2024",159,489.73333333333477,3.080083857442348,443
"Canela","Switzerland","Aug-2024",71,120.58333333333333,1.698356807511737,106
"Canela","Syria","Aug-2024",74,99.16666666666659,1.34009009009009,118
"Canela","São Tomé and Príncipe","Aug-2024",8,11.899999999999999,1.4875,8
"Canela","Taiwan","Aug-2024",34,44.05,1.2955882352941175,46
"Canela","Tanzania","Aug-2024",29,32.50000000000001,1.1206896551724137,34
"Canela","Thailand","Aug-2024",57,32.71666666666668,0.5739766081871346,73
"Canela","Timor-Leste","Aug-2024",6,1.0333333333333332,0.17222222222222225,7
"Canela","Togo","Aug-2024",45,30.08333333333334,0.6685185185185185,60
"Canela","Trinidad and Tobago","Aug-2024",65,387.60000000000014,5.963076923076923,106
"Canela","Tunisia","Aug-2024",91,67.89999999999996,0.7461538461538462,127
"Canela","Turkey","Aug-2024",543,507.28333333333757,0.9342234499693064,1248
"Canela","Turkmenistan","Aug-2024",9,4.366666666666666,0.48518518518518516,17
"Canela","Turks and Caicos Islands","Aug-2024",2,0.95,0.475,5
"Canela","U.S. Virgin Islands","Aug-2024",25,214.90000000000003,8.596,58
"Canela","Uganda","Aug-2024",38,18.616666666666667,0.4899122807017544,41
"Canela","Ukraine","Aug-2024",55,267056.7833333333,4855.577878787879,1053
"Canela","United Arab Emirates","Aug-2024",200,984.5333333333322,4.922666666666666,1057
"Canela","United Kingdom","Aug-2024",1647,56978.883333335434,34.59555757943736,5862
"Canela","United States","Aug-2024",788862,29635463.7334153,37.56736125372161,2301483
"Canela","Unknown","Aug-2024",6016,231943.01666666204,38.55435782358156,18058
"Canela","Uruguay","Aug-2024",4751,65629.58333333435,13.813846207815898,14030
"Canela","Uzbekistan","Aug-2024",47,46.93333333333332,0.9985815602836878,56
"Canela","Venezuela","Aug-2024",57698,1119581.8500002467,19.404170855142294,254325
"Canela","Vietnam","Aug-2024",39,20.866666666666667,0.535042735042735,63
"Canela","Yemen","Aug-2024",52,20.416666666666664,0.3926282051282052,67
"Canela","Zambia","Aug-2024",33,16.733333333333334,0.5070707070707071,34
"Canela","Zimbabwe","Aug-2024",4,1.0333333333333334,0.25833333333333336,5
"Canela","Afghanistan","Feb-2024",4,0.05,0.0125,4
"Canela","Albania","Feb-2024",43,34.6,0.8046511627906977,52
"Canela","Algeria","Feb-2024",733,1860.4166666666529,2.538085493406094,1331
"Canela","American Samoa","Feb-2024",2,2.5666666666666664,1.2833333333333334,3
"Canela","Andorra","Feb-2024",15,103.25,6.883333333333334,48
"Canela","Angola","Feb-2024",93,439.06666666666683,4.721146953405018,141
"Canela","Antigua and Barbuda","Feb-2024",6,4.466666666666666,0.7444444444444445,9
"Canela","Argentina","Feb-2024",25231,362262.2333333104,14.357823048366427,82371
"Canela","Armenia","Feb-2024",2,1.5833333333333335,0.7916666666666666,3
"Canela","Aruba","Feb-2024",24,49.30000000000002,2.0541666666666667,48
"Canela","Australia","Feb-2024",104,759.9166666666665,7.3068910256410255,174
"Canela","Austria","Feb-2024",114,580.8333333333333,5.095029239766082,288
"Canela","Azerbaijan","Feb-2024",28,6.799999999999997,0.24285714285714285,37
"Canela","Bahamas","Feb-2024",15,55.350000000000016,3.69,25
"Canela","Bahrain","Feb-2024",18,8.000000000000002,0.4444444444444444,25
"Canela","Bangladesh","Feb-2024",94,425.9833333333333,4.531737588652482,287
"Canela","Barbados","Feb-2024",11,6.15,0.5590909090909091,16
"Canela","Belarus","Feb-2024",12,5.8,0.48333333333333334,20
"Canela","Belgium","Feb-2024",102,128.88333333333313,1.263562091503268,212
"Canela","Belize","Feb-2024",102,6195.900000000002,60.74411764705882,294
"Canela","Benin","Feb-2024",3,1.0833333333333335,0.3611111111111111,3
"Canela","Bolivia","Feb-2024",11183,174180.13333333086,15.575438910250679,42019
"Canela","Bosnia and Herzegovina","Feb-2024",7,3.366666666666667,0.48095238095238096,7
"Canela","Botswana","Feb-2024",1,1.3333333333333333,1.3333333333333333,1
"Canela","Brazil","Feb-2024",4483,25847.99999999944,5.765781842516172,7241
"Canela","British Virgin Islands","Feb-2024",1,0.6833333333333333,0.6833333333333333,2
"Canela","Brunei","Feb-2024",6,1.1333333333333333,0.18888888888888888,8
"Canela","Bulgaria","Feb-2024",147,645.5999999999999,4.391836734693878,472
"Canela","Burkina Faso","Feb-2024",8,11.45,1.43125,12
"Canela","Burundi","Feb-2024",1,0.03333333333333333,0.03333333333333333,2
"Canela","Cambodia","Feb-2024",26,21.55,0.8288461538461539,41
"Canela","Cameroon","Feb-2024",10,11.700000000000001,1.17,9
"Canela","Canada","Feb-2024",838,334533.7166666646,399.2049124900557,3913
"Canela","Cape Verde","Feb-2024",5,120.70000000000002,24.14,9
"Canela","Central African Republic","Feb-2024",1,0.3333333333333333,0.3333333333333333,1
"Canela","Chile","Feb-2024",22654,342790.1833333144,15.131552190930226,69725
"Canela","China","Feb-2024",2902,44175.80000000037,15.222536181943488,4497
"Canela","Colombia","Feb-2024",357439,2974518.016666243,8.321750051523942,1180695
"Canela","Comoros","Feb-2024",1,0.3666666666666667,0.36666666666666664,2
"Canela","Congo - Brazzaville","Feb-2024",17,48.98333333333332,2.881372549019608,41
"Canela","Congo - Kinshasa","Feb-2024",40,96.35000000000002,2.40875,100
"Canela","Costa Rica","Feb-2024",8256,93203.05000000226,11.289129118217055,25525
"Canela","Croatia","Feb-2024",32,46.66666666666667,1.4583333333333333,61
"Canela","Cuba","Feb-2024",4685,37337.90000000013,7.969669156883672,14023
"Canela","Curaçao","Feb-2024",34,4104.233333333332,120.71274509803922,212
"Canela","Cyprus","Feb-2024",9,3.9500000000000006,0.4388888888888889,18
"Canela","Czech Republic","Feb-2024",86,206.33333333333326,2.3992248062015507,307
"Canela","Côte d’Ivoire","Feb-2024",29,15.633333333333333,0.5390804597701149,30
"Canela","Denmark","Feb-2024",30,19.566666666666666,0.6522222222222223,37
"Canela","Djibouti","Feb-2024",3,2.4,0.7999999999999999,3
"Canela","Dominican Republic","Feb-2024",17738,305409.7999999891,17.21782613597925,74504
"Canela","Ecuador","Feb-2024",30246,1007801.2666667561,33.320150322907715,135846
"Canela","Egypt","Feb-2024",318,463.4166666666675,1.4572851153039832,694
"Canela","El Salvador","Feb-2024",8482,109901.88333333582,12.957071838402893,36263
"Canela","Equatorial Guinea","Feb-2024",10,264.4166666666667,26.44166666666667,19
"Canela","Estonia","Feb-2024",18,109.78333333333336,6.099074074074074,31
"Canela","Ethiopia","Feb-2024",36,12.616666666666667,0.350462962962963,37
"Canela","Finland","Feb-2024",65,83445.10000000003,1283.7707692307692,379
"Canela","France","Feb-2024",466,168231.46666666662,361.01173104434906,1367
"Canela","French Guiana","Feb-2024",2,0.3333333333333333,0.16666666666666666,2
"Canela","Gabon","Feb-2024",7,6.916666666666668,0.9880952380952381,7
"Canela","Gambia","Feb-2024",3,4.85,1.6166666666666665,4
"Canela","Georgia","Feb-2024",20,11.033333333333331,0.5516666666666666,31
"Canela","Germany","Feb-2024",1376,91264.13333333403,66.32567829457365,4195
"Canela","Ghana","Feb-2024",15,20.316666666666663,1.3544444444444443,25
"Canela","Greece","Feb-2024",160,553.3166666666671,3.458229166666667,309
"Canela","Grenada","Feb-2024",1,10.983333333333334,10.983333333333333,6
"Canela","Guadeloupe","Feb-2024",4,76.48333333333333,19.120833333333334,9
"Canela","Guam","Feb-2024",2,0.3,0.15,2
"Canela","Guatemala","Feb-2024",9708,152602.83333333296,15.719286499107266,36828
"Canela","Guinea","Feb-2024",5,7.616666666666667,1.5233333333333332,5
"Canela","Guinea-Bissau","Feb-2024",5,3.4000000000000004,0.6799999999999999,7
"Canela","Guyana","Feb-2024",5,4.833333333333334,0.9666666666666666,5
"Canela","Haiti","Feb-2024",78,162.19999999999996,2.079487179487179,97
"Canela","Honduras","Feb-2024",7090,100324.06666666757,14.15007992477668,33363
"Canela","Hong Kong","Feb-2024",63,181.20000000000041,2.876190476190476,429
"Canela","Hungary","Feb-2024",43,348.0833333333335,8.094961240310077,62
"Canela","Iceland","Feb-2024",5,7.233333333333333,1.4466666666666668,5
"Canela","India","Feb-2024",638,4928.666666666668,7.725182863113898,2018
"Canela","Indonesia","Feb-2024",272,1149.6333333333307,4.226593137254902,496
"Canela","Iran","Feb-2024",1922,9521.749999999964,4.954084287200833,3895
"Canela","Iraq","Feb-2024",2069,2199.4999999999886,1.0630739487675205,2453
"Canela","Ireland","Feb-2024",37,37.500000000000014,1.0135135135135136,47
"Canela","Israel","Feb-2024",114,399.33333333333337,3.5029239766081868,227
"Canela","Italy","Feb-2024",383,2127.799999999997,5.555613577023499,841
"Canela","Jamaica","Feb-2024",40,223.33333333333346,5.583333333333334,91
"Canela","Japan","Feb-2024",105,21352.34999999959,203.35571428571427,12479
"Canela","Jordan","Feb-2024",83,99.63333333333328,1.2004016064257028,112
"Canela","Kazakhstan","Feb-2024",10,24.733333333333334,2.4733333333333336,11
"Canela","Kenya","Feb-2024",17,23.1,1.3588235294117648,29
"Canela","Kuwait","Feb-2024",73,47.94999999999999,0.6568493150684932,113
"Canela","Laos","Feb-2024",1,2,2,2
"Canela","Latvia","Feb-2024",5,8.133333333333333,1.6266666666666665,9
"Canela","Lebanon","Feb-2024",53,39.166666666666664,0.7389937106918238,99
"Canela","Liberia","Feb-2024",3,0.43333333333333335,0.14444444444444446,3
"Canela","Libya","Feb-2024",68,43.749999999999964,0.6433823529411765,88
"Canela","Lithuania","Feb-2024",11,13.533333333333333,1.2303030303030302,21
"Canela","Luxembourg","Feb-2024",9,31.950000000000003,3.55,60
"Canela","Macau SAR China","Feb-2024",6,10405.099999999995,1734.1833333333334,605
"Canela","Macedonia","Feb-2024",6,5.666666666666666,0.9444444444444445,6
"Canela","Madagascar","Feb-2024",6,25.25,4.208333333333333,8
"Canela","Malawi","Feb-2024",2,0.8666666666666666,0.43333333333333335,2
"Canela","Malaysia","Feb-2024",102,771.4499999999998,7.563235294117647,165
"Canela","Maldives","Feb-2024",8,4.683333333333334,0.5854166666666667,7
"Canela","Mali","Feb-2024",12,6.433333333333333,0.5361111111111111,18
"Canela","Malta","Feb-2024",7,9.983333333333336,1.426190476190476,8
"Canela","Martinique","Feb-2024",1,11.483333333333334,11.483333333333333,4
"Canela","Mauritania","Feb-2024",6,4.5,0.75,9
"Canela","Mauritius","Feb-2024",14,2747.7000000000007,196.2642857142857,117
"Canela","Mexico","Feb-2024",908317,10802506.200003417,11.89288122979092,2615706
"Canela","Moldova","Feb-2024",7,3.5833333333333335,0.511904761904762,13
"Canela","Monaco","Feb-2024",1,0.03333333333333333,0.03333333333333333,1
"Canela","Montenegro","Feb-2024",10,5.949999999999999,0.595,17
"Canela","Morocco","Feb-2024",426,776.9166666666671,1.8237480438184663,709
"Canela","Mozambique","Feb-2024",18,25.03333333333333,1.3907407407407408,22
"Canela","Myanmar [Burma]","Feb-2024",296,1652.0999999999985,5.581418918918919,344
"Canela","Namibia","Feb-2024",1,4.383333333333334,4.383333333333334,3
"Canela","Nepal","Feb-2024",3,0.4833333333333334,0.16111111111111112,3
"Canela","Netherlands","Feb-2024",316,141603.83333333346,448.1133966244726,1034
"Canela","New Zealand","Feb-2024",7,6.6,0.9428571428571428,7
"Canela","Nicaragua","Feb-2024",3879,41419.533333333275,10.677889490418492,14970
"Canela","Niger","Feb-2024",2,0,0,3
"Canela","Nigeria","Feb-2024",60,60.50000000000001,1.0083333333333333,78
"Canela","Northern Mariana Islands","Feb-2024",3,0.75,0.25,3
"Canela","Norway","Feb-2024",24,53.18333333333334,2.2159722222222222,48
"Canela","Oman","Feb-2024",19,11.866666666666669,0.624561403508772,28
"Canela","Pakistan","Feb-2024",241,3047.0999999999985,12.64356846473029,728
"Canela","Palestinian Territories","Feb-2024",25,13.116666666666669,0.5246666666666667,42
"Canela","Panama","Feb-2024",3200,46456.616666666756,14.517692708333334,11122
"Canela","Papua New Guinea","Feb-2024",1,7.416666666666667,7.416666666666667,2
"Canela","Paraguay","Feb-2024",2460,82332.98333333351,33.468692411924124,10301
"Canela","Peru","Feb-2024",29127,1047263.766666762,35.955085201588446,124885
"Canela","Philippines","Feb-2024",46,1137.9999999999998,24.73913043478261,95
"Canela","Poland","Feb-2024",168,42800.61666666666,254.7655753968254,541
"Canela","Portugal","Feb-2024",259,3183.416666666673,12.29118404118404,558
"Canela","Puerto Rico","Feb-2024",17168,297981.2999999815,17.356785880708294,76325
"Canela","Qatar","Feb-2024",17,2.7833333333333337,0.16372549019607843,17
"Canela","Romania","Feb-2024",168,192758.5333333332,1147.3722222222223,2373
"Canela","Russia","Feb-2024",204,1155.383333333333,5.663643790849673,487
"Canela","Rwanda","Feb-2024",4,0.75,0.1875,4
"Canela","Réunion","Feb-2024",4,7.15,1.7875,7
"Canela","Saint Kitts and Nevis","Feb-2024",1,4.783333333333333,4.783333333333333,2
"Canela","Saint Lucia","Feb-2024",5,2.1,0.42000000000000004,5
"Canela","Saint Martin","Feb-2024",1,0.3,0.3,1
"Canela","Saint Vincent and the Grenadines","Feb-2024",4,6.133333333333333,1.5333333333333334,5
"Canela","Saudi Arabia","Feb-2024",313,2674.4666666666703,8.544621938232162,1263
"Canela","Senegal","Feb-2024",23,14.5,0.6304347826086957,25
"Canela","Serbia","Feb-2024",36,54.06666666666668,1.501851851851852,78
"Canela","Seychelles","Feb-2024",2,4.65,2.325,2
"Canela","Sierra Leone","Feb-2024",1,0,0,0
"Canela","Singapore","Feb-2024",105,110.99999999999989,1.0571428571428572,239
"Canela","Sint Maarten","Feb-2024",8,14.666666666666666,1.8333333333333333,12
"Canela","Slovakia","Feb-2024",56,92.29999999999988,1.6482142857142856,176
"Canela","Slovenia","Feb-2024",5,4.699999999999999,0.9400000000000001,39
"Canela","Somalia","Feb-2024",16,20.73333333333334,1.2958333333333334,30
"Canela","South Africa","Feb-2024",63,98.43333333333332,1.5624338624338625,88
"Canela","South Korea","Feb-2024",39,44.38333333333335,1.138034188034188,61
"Canela","South Sudan","Feb-2024",7,2.4,0.34285714285714286,7
"Canela","Spain","Feb-2024",4333,44008.316666666455,10.156546657435188,9625
"Canela","Sri Lanka","Feb-2024",12,17.583333333333336,1.4652777777777777,12
"Canela","Suriname","Feb-2024",4,19.75,4.9375,4
"Canela","Swaziland","Feb-2024",1,0.16666666666666666,0.16666666666666666,2
"Canela","Sweden","Feb-2024",109,421.1000000000001,3.863302752293578,272
"Canela","Switzerland","Feb-2024",62,377.38333333333355,6.086827956989247,102
"Canela","Syria","Feb-2024",39,18.683333333333337,0.4790598290598291,49
"Canela","Taiwan","Feb-2024",27,41796.28333333335,1548.0104938271604,195
"Canela","Tajikistan","Feb-2024",2,0.15,0.075,2
"Canela","Tanzania","Feb-2024",2,6.8,3.4,3
"Canela","Thailand","Feb-2024",22,3.9999999999999996,0.18181818181818182,36
"Canela","Timor-Leste","Feb-2024",3,452.50000000000006,150.83333333333334,41
"Canela","Togo","Feb-2024",15,24.533333333333335,1.6355555555555557,18
"Canela","Trinidad and Tobago","Feb-2024",51,772.7166666666665,15.151307189542484,81
"Canela","Tunisia","Feb-2024",86,259.5000000000002,3.0174418604651163,156
"Canela","Turkey","Feb-2024",582,776.5499999999981,1.3342783505154638,1639
"Canela","Turks and Caicos Islands","Feb-2024",2,0.8,0.4,2
"Canela","U.S. Virgin Islands","Feb-2024",31,305.1000000000001,9.841935483870968,93
"Canela","Uganda","Feb-2024",21,52.05,2.4785714285714286,46
"Canela","Ukraine","Feb-2024",53,171.26666666666668,3.2314465408805035,120
"Canela","United Arab Emirates","Feb-2024",116,409.51666666666665,3.530316091954023,156
"Canela","United Kingdom","Feb-2024",526,2333.9500000000053,4.437167300380228,1133
"Canela","United States","Feb-2024",586823,16005501.450023914,27.274836620241537,1667060
"Canela","Unknown","Feb-2024",26253,801485.6166666984,30.529296334387183,101121
"Canela","Uruguay","Feb-2024",3206,52009.700000000295,16.222613849033063,10009
"Canela","Uzbekistan","Feb-2024",67,43.783333333333346,0.6534825870646765,83
"Canela","Venezuela","Feb-2024",43114,695022.1833333772,16.12056833820414,171605
"Canela","Vietnam","Feb-2024",15,8.416666666666666,0.5611111111111111,15
"Canela","Yemen","Feb-2024",40,44.26666666666665,1.1066666666666667,49
"Canela","Zambia","Feb-2024",7,18.383333333333336,2.626190476190476,9
"Canela","Zimbabwe","Feb-2024",3,8.9,2.966666666666667,3
"Canela","Afghanistan","Jan-2024",8,3.1333333333333333,0.39166666666666666,10
"Canela","Albania","Jan-2024",41,104.81666666666659,2.5565040650406505,153
"Canela","Algeria","Jan-2024",784,834.2666666666668,1.0641156462585033,1115
"Canela","Andorra","Jan-2024",11,11.25,1.0227272727272727,35
"Canela","Angola","Jan-2024",31,327.1000000000002,10.551612903225807,70
"Canela","Anguilla","Jan-2024",2,0.31666666666666665,0.15833333333333333,2
"Canela","Antigua and Barbuda","Jan-2024",4,7.933333333333333,1.9833333333333334,10
"Canela","Argentina","Jan-2024",24555,338836.99999997695,13.799104052127877,79834
"Canela","Armenia","Jan-2024",11,6.416666666666669,0.5833333333333334,12
"Canela","Aruba","Jan-2024",13,293.36666666666673,22.566666666666666,58
"Canela","Australia","Jan-2024",96,454.4833333333327,4.734201388888889,334
"Canela","Austria","Jan-2024",48,113.53333333333335,2.3652777777777776,115
"Canela","Azerbaijan","Jan-2024",40,15.933333333333344,0.3983333333333333,64
"Canela","Bahamas","Jan-2024",11,24.866666666666667,2.2606060606060607,13
"Canela","Bahrain","Jan-2024",7,1.2666666666666668,0.18095238095238095,11
"Canela","Bangladesh","Jan-2024",60,696.2833333333332,11.604722222222222,148
"Canela","Barbados","Jan-2024",19,5.416666666666666,0.2850877192982456,25
"Canela","Belarus","Jan-2024",30,70,2.3333333333333335,49
"Canela","Belgium","Jan-2024",60,129.51666666666665,2.1586111111111115,84
"Canela","Belize","Jan-2024",122,7264.733333333337,59.546994535519126,328
"Canela","Benin","Jan-2024",3,8.466666666666667,2.8222222222222224,7
"Canela","Bermuda","Jan-2024",4,3.4833333333333334,0.8708333333333333,4
"Canela","Bolivia","Jan-2024",12453,192843.88333333348,15.485737037929281,48594
"Canela","Bosnia and Herzegovina","Jan-2024",8,2.416666666666667,0.3020833333333333,11
"Canela","Brazil","Jan-2024",4302,38757.05,9.009077173407718,6921
"Canela","Brunei","Jan-2024",6,0.6,0.09999999999999999,6
"Canela","Bulgaria","Jan-2024",94,243.20000000000036,2.5872340425531912,303
"Canela","Burkina Faso","Jan-2024",11,77.58333333333333,7.053030303030303,11
"Canela","Burundi","Jan-2024",1,0.016666666666666666,0.016666666666666666,1
"Canela","Cambodia","Jan-2024",8,6.549999999999999,0.81875,10
"Canela","Cameroon","Jan-2024",10,8.2,0.82,12
"Canela","Canada","Jan-2024",782,308431.3999999984,394.4135549872123,3533
"Canela","Cape Verde","Jan-2024",10,7.533333333333332,0.7533333333333333,14
"Canela","Caribbean Netherlands","Jan-2024",5,12.8,2.56,5
"Canela","Cayman Islands","Jan-2024",3,7.383333333333333,2.4611111111111112,3
"Canela","Chad","Jan-2024",2,2.2166666666666663,1.1083333333333334,2
"Canela","Chile","Jan-2024",22241,367311.38333331456,16.515057026812343,71973
"Canela","China","Jan-2024",1601,46724.21666666709,29.184395169685615,2761
"Canela","Colombia","Jan-2024",311290,2919680.2833329304,9.379293531219549,1115143
"Canela","Comoros","Jan-2024",1,0.4,0.4,1
"Canela","Congo - Brazzaville","Jan-2024",6,0.3833333333333333,0.0638888888888889,4
"Canela","Congo - Kinshasa","Jan-2024",8,8.35,1.04375,11
"Canela","Costa Rica","Jan-2024",8602,110646.95000000158,12.86293303882818,26099
"Canela","Croatia","Jan-2024",50,42.91666666666666,0.8583333333333333,73
"Canela","Cuba","Jan-2024",5401,39807.95000000038,7.370477689316792,15863
"Canela","Curaçao","Jan-2024",51,5350.716666666666,104.91601307189542,162
"Canela","Cyprus","Jan-2024",7,17.133333333333336,2.4476190476190474,29
"Canela","Czech Republic","Jan-2024",50,107.91666666666669,2.158333333333333,90
"Canela","Côte d’Ivoire","Jan-2024",13,11.583333333333332,0.8910256410256411,13
"Canela","Denmark","Jan-2024",25,47.949999999999996,1.9180000000000001,56
"Canela","Dominica","Jan-2024",4,6.25,1.5625,4
"Canela","Dominican Republic","Jan-2024",18485,326493.79999998,17.66263456856911,80519
"Canela","Ecuador","Jan-2024",32829,1077758.8500001016,32.8294754637668,153565
"Canela","Egypt","Jan-2024",307,399.950000000001,1.3027687296416939,538
"Canela","El Salvador","Jan-2024",9297,145458.3833333347,15.645733390699508,42237
"Canela","Equatorial Guinea","Jan-2024",15,778.8,51.919999999999995,22
"Canela","Estonia","Jan-2024",17,130.28333333333333,7.663725490196079,20
"Canela","Ethiopia","Jan-2024",22,53.766666666666666,2.443939393939394,27
"Canela","Finland","Jan-2024",62,14338,231.25806451612902,320
"Canela","France","Jan-2024",402,157166.46666666662,390.96135986733003,1190
"Canela","French Guiana","Jan-2024",3,0.7833333333333333,0.2611111111111111,3
"Canela","Gabon","Jan-2024",6,2.8666666666666667,0.4777777777777778,6
"Canela","Georgia","Jan-2024",16,19.36666666666667,1.2104166666666667,44
"Canela","Germany","Jan-2024",803,183691.9499999998,228.757098381071,2444
"Canela","Ghana","Jan-2024",16,5933.683333333333,370.85520833333334,40
"Canela","Greece","Jan-2024",114,64.0833333333333,0.5621345029239766,146
"Canela","Grenada","Jan-2024",2,0.8666666666666667,0.43333333333333335,2
"Canela","Guadeloupe","Jan-2024",3,21.2,7.066666666666666,4
"Canela","Guam","Jan-2024",1,3.4,3.4,6
"Canela","Guatemala","Jan-2024",10140,153643.45000000074,15.152214003944774,39462
"Canela","Guinea","Jan-2024",3,9.266666666666667,3.088888888888889,9
"Canela","Guinea-Bissau","Jan-2024",4,14.400000000000002,3.6,5
"Canela","Guyana","Jan-2024",13,734.3333333333335,56.48717948717949,16
"Canela","Haiti","Jan-2024",70,204.54999999999995,2.922142857142857,127
"Canela","Honduras","Jan-2024",7992,105953.46666666803,13.25744077410744,36228
"Canela","Hong Kong","Jan-2024",81,121.73333333333328,1.502880658436214,111
"Canela","Hungary","Jan-2024",44,24.366666666666678,0.5537878787878788,62
"Canela","Iceland","Jan-2024",3,30.433333333333334,10.144444444444444,7
"Canela","India","Jan-2024",386,30407.566666666116,78.77607944732297,16522
"Canela","Indonesia","Jan-2024",306,705.2833333333331,2.304847494553377,405
"Canela","Iran","Jan-2024",524,2551.4166666666706,4.869115776081425,980
"Canela","Iraq","Jan-2024",1855,1115.8333333333296,0.6015274034141959,2296
"Canela","Ireland","Jan-2024",45,41.91666666666667,0.9314814814814815,83
"Canela","Israel","Jan-2024",73,380.3666666666671,5.210502283105023,96
"Canela","Italy","Jan-2024",334,3036.1000000000045,9.090119760479041,492
"Canela","Jamaica","Jan-2024",31,44.06666666666668,1.4215053763440861,43
"Canela","Japan","Jan-2024",118,45133.91666666835,382.4908192090395,17557
"Canela","Jordan","Jan-2024",96,103.71666666666654,1.0803819444444445,206
"Canela","Kazakhstan","Jan-2024",7,89.76666666666667,12.823809523809524,13
"Canela","Kenya","Jan-2024",18,9.933333333333334,0.5518518518518518,20
"Canela","Kuwait","Jan-2024",42,17.41666666666667,0.4146825396825397,64
"Canela","Latvia","Jan-2024",19,13.300000000000002,0.7000000000000001,33
"Canela","Lebanon","Jan-2024",61,48.51666666666666,0.7953551912568306,101
"Canela","Liberia","Jan-2024",1,0.1,0.1,1
"Canela","Libya","Jan-2024",48,34.95000000000001,0.728125,51
"Canela","Lithuania","Jan-2024",23,54.56666666666666,2.372463768115942,47
"Canela","Luxembourg","Jan-2024",13,238.66666666666666,18.358974358974358,41
"Canela","Macau SAR China","Jan-2024",1,4561.666666666664,4561.666666666667,892
"Canela","Macedonia","Jan-2024",23,14.633333333333335,0.636231884057971,38
"Canela","Madagascar","Jan-2024",2,3.6500000000000004,1.825,2
"Canela","Malawi","Jan-2024",3,5.416666666666666,1.8055555555555556,3
"Canela","Malaysia","Jan-2024",109,584.233333333333,5.359938837920489,149
"Canela","Maldives","Jan-2024",6,1.6,0.26666666666666666,10
"Canela","Mali","Jan-2024",8,6.35,0.79375,9
"Canela","Malta","Jan-2024",9,3.783333333333333,0.42037037037037034,13
"Canela","Martinique","Jan-2024",2,0.3,0.15,2
"Canela","Mauritania","Jan-2024",2,1.5666666666666669,0.7833333333333333,2
"Canela","Mauritius","Jan-2024",8,5.700000000000001,0.7125,12
"Canela","Mexico","Jan-2024",781718,10664282.433334593,13.642109345484348,2361194
"Canela","Moldova","Jan-2024",9,15.833333333333337,1.7592592592592593,26
"Canela","Mongolia","Jan-2024",1,108504.83333333334,108504.83333333333,377
"Canela","Montenegro","Jan-2024",6,1.5666666666666664,0.2611111111111111,14
"Canela","Morocco","Jan-2024",435,583.5666666666674,1.3415325670498086,1140
"Canela","Mozambique","Jan-2024",10,10.716666666666667,1.0716666666666668,15
"Canela","Myanmar [Burma]","Jan-2024",241,1192.5666666666666,4.9484094052558785,280
"Canela","Namibia","Jan-2024",3,12.183333333333334,4.061111111111111,3
"Canela","Nepal","Jan-2024",2,1.9500000000000002,0.975,2
"Canela","Netherlands","Jan-2024",252,109412.96666666669,434.1784391534391,875
"Canela","New Zealand","Jan-2024",12,94.08333333333333,7.840277777777778,16
"Canela","Nicaragua","Jan-2024",4154,37525.666666666395,9.03362221152303,13362
"Canela","Niger","Jan-2024",1,0,0,1
"Canela","Nigeria","Jan-2024",21,30.18333333333333,1.4373015873015873,24
"Canela","Northern Mariana Islands","Jan-2024",1,6.9,6.9,1
"Canela","Norway","Jan-2024",17,1029.4833333333331,60.557843137254906,62
"Canela","Oman","Jan-2024",15,12.45,0.83,21
"Canela","Pakistan","Jan-2024",181,3483.2500000000073,19.244475138121548,633
"Canela","Palestinian Territories","Jan-2024",25,60.68333333333334,2.4273333333333333,40
"Canela","Panama","Jan-2024",3312,54650.383333333884,16.50071960547504,12656
"Canela","Paraguay","Jan-2024",2449,87597.53333333375,35.768694705321906,11251
"Canela","Peru","Jan-2024",30612,758319.5166667111,24.771969053530206,125944
"Canela","Philippines","Jan-2024",39,195.8500000000001,5.021794871794872,66
"Canela","Poland","Jan-2024",155,66004.23333333338,425.83376344086025,492
"Canela","Portugal","Jan-2024",187,2991.850000000001,15.999197860962566,291
"Canela","Puerto Rico","Jan-2024",17935,309573.1666666484,17.260840070625406,83369
"Canela","Qatar","Jan-2024",21,37.33333333333333,1.777777777777778,32
"Canela","Romania","Jan-2024",139,26686.083333333303,191.98621103117506,1431
"Canela","Russia","Jan-2024",234,760.1166666666662,3.248361823361823,518
