"Client","Country","Date Month","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Canela","Uruguay","Aug-2024",2558,23136.899999999743,9.04491790461298,7334
"Canela","Uzbekistan","Aug-2024",13,20.8,1.6,18
"Canela","Venezuela","Aug-2024",33606,452495.9999999422,13.464738439564364,144857
"Canela","Vietnam","Aug-2024",12,5.716666666666668,0.4763888888888889,12
"Canela","Yemen","Aug-2024",14,4.866666666666666,0.3476190476190476,15
"Canela","Zambia","Aug-2024",1,0.25,0.25,1
"Canela","Albania","Feb-2024",15,14.116666666666667,0.9411111111111111,17
"Canela","Algeria","Feb-2024",358,203.40000000000055,0.5681564245810056,568
"Canela","Andorra","Feb-2024",1,34.199999999999996,34.2,7
"Canela","Angola","Feb-2024",32,45.36666666666665,1.4177083333333333,38
"Canela","Antigua and Barbuda","Feb-2024",2,0.7666666666666666,0.38333333333333336,2
"Canela","Argentina","Feb-2024",13410,139364.21666666842,10.392559035545613,43989
"Canela","Armenia","Feb-2024",1,1.5166666666666668,1.5166666666666666,2
"Canela","Aruba","Feb-2024",3,0.8500000000000002,0.2833333333333333,8
"Canela","Australia","Feb-2024",54,110.41666666666666,2.044753086419753,73
"Canela","Austria","Feb-2024",12,35.03333333333333,2.9194444444444443,19
"Canela","Azerbaijan","Feb-2024",11,2.816666666666666,0.2560606060606061,16
"Canela","Bahamas","Feb-2024",8,52.483333333333334,6.560416666666667,10
"Canela","Bahrain","Feb-2024",6,4.2333333333333325,0.7055555555555556,7
"Canela","Bangladesh","Feb-2024",42,63.366666666666646,1.5087301587301587,102
"Canela","Barbados","Feb-2024",4,2.6999999999999997,0.675,5
"Canela","Belarus","Feb-2024",4,0.8,0.2,5
"Canela","Belgium","Feb-2024",48,21.38333333333334,0.4454861111111111,112
"Canela","Belize","Feb-2024",16,64.33333333333333,4.020833333333333,37
"Canela","Bolivia","Feb-2024",5905,70870.15000000157,12.001718882303132,22558
"Canela","Bosnia and Herzegovina","Feb-2024",4,3.066666666666667,0.7666666666666667,4
"Canela","Brazil","Feb-2024",3242,10401.166666666668,3.2082562204400573,5011
"Canela","Brunei","Feb-2024",6,1.1333333333333333,0.18888888888888888,8
"Canela","Bulgaria","Feb-2024",72,64.14999999999996,0.8909722222222223,228
"Canela","Burkina Faso","Feb-2024",3,0.15,0.049999999999999996,3
"Canela","Cambodia","Feb-2024",14,10.783333333333331,0.7702380952380953,17
"Canela","Cameroon","Feb-2024",1,0.5833333333333334,0.5833333333333334,1
"Canela","Canada","Feb-2024",306,181705.13333333292,593.8076252723312,1818
"Canela","Cape Verde","Feb-2024",2,0.23333333333333334,0.11666666666666667,2
"Canela","Chile","Feb-2024",11281,125114.03333333593,11.090686404869546,34860
"Canela","China","Feb-2024",1220,42367.61666666677,34.72755464480875,1764
"Canela","Colombia","Feb-2024",198902,1314105.9666672111,6.60680117176633,671588
"Canela","Congo - Brazzaville","Feb-2024",6,21.416666666666664,3.5694444444444446,10
"Canela","Congo - Kinshasa","Feb-2024",3,1.25,0.4166666666666667,3
"Canela","Costa Rica","Feb-2024",4119,30254.549999999428,7.345120174799709,12483
"Canela","Croatia","Feb-2024",12,32.66666666666666,2.722222222222222,25
"Canela","Cuba","Feb-2024",2155,11341.683333333254,5.262962103634957,6457
"Canela","Curaçao","Feb-2024",3,6.466666666666667,2.1555555555555554,22
"Canela","Cyprus","Feb-2024",3,0.9833333333333334,0.3277777777777778,7
"Canela","Czech Republic","Feb-2024",39,140.76666666666648,3.60940170940171,160
"Canela","Côte d’Ivoire","Feb-2024",4,1.9833333333333332,0.49583333333333335,4
"Canela","Denmark","Feb-2024",6,1.35,0.225,6
"Canela","Djibouti","Feb-2024",2,2.333333333333333,1.1666666666666667,2
"Canela","Dominican Republic","Feb-2024",9485,103378.95000000103,10.899204006325776,37967
"Canela","Ecuador","Feb-2024",15829,395524.6666666445,24.987343904647588,68485
"Canela","Egypt","Feb-2024",159,168.76666666666677,1.0614255765199163,304
"Canela","El Salvador","Feb-2024",4254,40926.71666666655,9.620760852530951,17706
"Canela","Equatorial Guinea","Feb-2024",2,43.48333333333333,21.741666666666667,4
"Canela","Estonia","Feb-2024",9,37.81666666666666,4.201851851851853,12
"Canela","Ethiopia","Feb-2024",8,3.9666666666666663,0.49583333333333335,8
"Canela","Finland","Feb-2024",10,66469.1,6646.910000000001,215
"Canela","France","Feb-2024",188,47264.450000000026,251.4066489361702,444
"Canela","French Guiana","Feb-2024",1,0.06666666666666667,0.06666666666666667,1
"Canela","Gabon","Feb-2024",1,1,1,1
"Canela","Gambia","Feb-2024",1,0.5333333333333333,0.5333333333333333,1
"Canela","Georgia","Feb-2024",3,0.25,0.08333333333333333,3
"Canela","Germany","Feb-2024",368,59169.86666666688,160.7876811594203,961
