"Country","Date Month","Video Type","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Armenia","Nov-2024","Bumper / Promo",2,0.6166666666666667,0.30833333333333335,2
"Armenia","Oct-2024","Bumper / Promo",1,0.016666666666666666,0.016666666666666666,1
"Aruba","Oct-2024","Bumper / Promo",5,8.216666666666665,1.6433333333333333,7
"Aruba","Sep-2024","Bumper / Promo",4,33.58333333333333,8.395833333333334,12
"Australia","Aug-2024","Bumper / Promo",60,101.93333333333332,1.698888888888889,128
"Australia","Dec-2024","Bumper / Promo",2,9.1,4.55,7
"Australia","Jan-2025","Bumper / Promo",14,1.2499999999999998,0.08928571428571429,14
"Australia","Nov-2024","Bumper / Promo",7,9.183333333333334,1.311904761904762,13
"Australia","Oct-2024","Bumper / Promo",34,35.56666666666667,1.046078431372549,46
"Australia","Sep-2024","Bumper / Promo",24,33.64999999999999,1.4020833333333333,44
"Austria","Aug-2024","Bumper / Promo",1,1,1,1
"Austria","Dec-2024","Bumper / Promo",1,0.016666666666666666,0.016666666666666666,1
