"Country","Date Month","Video Type","Uniques","Time Watched Minutes","Avg Min per Unique","Video Starts","Sessions"
"Brazil","Aug-2024","Episode",1114,217858.93333333332,195.56457211250748,9636,9148
"Brazil","Dec-2024","Episode",117,26381.933333333334,225.48660968660968,2011,1787
"Brazil","Feb-2024","Episode",940,141017.3,150.01840425531913,6420,5963
"Brazil","Jan-2024","Episode",1274,205245.83333333334,161.10347985347985,9498,8644
"Brazil","Jan-2025","Episode",69,24645.966666666667,357.187922705314,1687,1543
"Brazil","Jul-2024","Episode",1132,255724.73333333334,225.90524146054182,13567,12761
"Brazil","Jun-2024","Episode",885,166345.68333333332,187.96122410546138,7784,7280
"Brazil","Mar-2024","Episode",942,163530.05,173.59877919320593,6208,5950
"Brazil","May-2024","Episode",962,148281.98333333334,154.1392758142758,6128,5803
"Brazil","Nov-2024","Episode",1120,203568.15,181.75727678571428,8342,7867
"Brazil","Oct-2024","Episode",2502,592349.85,236.75053956834532,21366,20105
"Brazil","Sep-2024","Episode",1589,418015.9666666667,263.06857562408226,13664,13175
"Bulgaria","Apr-2024","Episode",1,0,0,1,1
"Bulgaria","Jan-2024","Episode",1,304.25,304.25,8,8
"Bulgaria","Oct-2024","Episode",1,44.03333333333333,44.03333333333333,2,2
"Burkina Faso","Jun-2024","Episode",1,0,0,1,1
"Cambodia","Apr-2024","Episode",1,0.05,0.05,3,3
"Cameroon","Jun-2024","Episode",1,0,0,1,1
"Canada","Apr-2024","Episode",135,2741.05,20.304074074074077,376,356
"Canada","Aug-2024","Episode",145,3627.4166666666665,25.016666666666666,495,459
"Canada","Dec-2024","Episode",6,17.3,2.8833333333333333,10,9
"Canada","Feb-2024","Episode",88,2691.116666666667,30.580871212121213,346,326
"Canada","Jan-2024","Episode",69,6165.9,89.36086956521739,274,256
"Canada","Jan-2025","Episode",4,3.8333333333333335,0.9583333333333334,10,9
"Canada","Jul-2024","Episode",131,3990.2,30.459541984732823,379,356
"Canada","Jun-2024","Episode",102,3574.266666666667,35.04183006535948,240,230
"Canada","Mar-2024","Episode",52,1992.6166666666666,38.31955128205128,282,248
"Canada","May-2024","Episode",174,1241.0333333333333,7.1323754789272025,359,334
"Canada","Nov-2024","Episode",36,387.78333333333336,10.77175925925926,63,61
"Canada","Oct-2024","Episode",116,955.65,8.238362068965516,232,213
"Canada","Sep-2024","Episode",105,1093.9,10.418095238095239,233,215
"Cape Verde","Jun-2024","Episode",1,182.43333333333334,182.43333333333334,3,3
"Cayman Islands","May-2024","Episode",1,118.86666666666666,118.86666666666666,3,3
"Chad","Jun-2024","Episode",2,22.883333333333333,11.441666666666666,8,8
"Chad","May-2024","Episode",1,0,0,6,6
"Chile","Apr-2024","Episode",9485,2437289.5,256.96251976805485,101525,94729
"Chile","Aug-2024","Episode",9859,2338621.3833333333,237.2067535585083,102697,95628
"Chile","Dec-2024","Episode",1388,361489.2833333333,260.43896493756006,19620,17751
"Chile","Feb-2024","Episode",6083,1170503.65,192.42210258096333,63600,58647
"Chile","Jan-2024","Episode",7502,1502441.9,200.2721807517995,81427,75130
"Chile","Jan-2025","Episode",1058,346730.88333333336,327.7229521109011,17078,15533
"Chile","Jul-2024","Episode",10111,2273439.683333333,224.8481538258662,101258,95055
"Chile","Jun-2024","Episode",10097,2145157.95,212.45498167772607,99034,92834
"Chile","Mar-2024","Episode",7400,1503531.0666666667,203.17987387387387,74628,68750
"Chile","May-2024","Episode",8668,2035281.45,234.80404360867558,92562,85862
"Chile","Nov-2024","Episode",6377,1231193.1833333333,193.06777220218493,63404,58969
"Chile","Oct-2024","Episode",11306,2365646.6666666665,209.2381626275134,117914,110248
"Chile","Sep-2024","Episode",9304,2050405.5166666666,220.37892483519633,98001,91553
"China","Apr-2024","Episode",1,18.566666666666666,18.566666666666666,4,1
"China","Aug-2024","Episode",3,100.43333333333334,33.47777777777778,5,5
"China","Oct-2024","Episode",1,89.13333333333334,89.13333333333334,2,2
"Colombia","Apr-2024","Episode",99030,18790797.233333334,189.74853310444647,1139224,1041957
"Colombia","Aug-2024","Episode",96899,20546250.916666668,212.03780138769923,1293921,1184844
"Colombia","Dec-2024","Episode",8898,2163722.7,243.16955495616995,132479,118670
"Colombia","Feb-2024","Episode",84282,17785820.033333335,211.02750330240545,1138887,1041650
"Colombia","Jan-2024","Episode",91559,23048271.15,251.73135519173428,1308861,1210110
"Colombia","Jan-2025","Episode",6105,1876361.0333333334,307.3482446082446,102909,92350
"Colombia","Jul-2024","Episode",143008,19399649.766666666,135.65429742858208,1351673,1228859
"Colombia","Jun-2024","Episode",139925,21287344.916666668,152.13396402834852,1426678,1303736
"Colombia","Mar-2024","Episode",84108,17431920.133333333,207.2563862335727,1090273,987553
"Colombia","May-2024","Episode",104320,19960012.516666666,191.3344758116053,1226877,1121566
"Colombia","Nov-2024","Episode",63199,13162492.033333333,208.2705744289203,861958,788913
"Colombia","Oct-2024","Episode",141465,25504997.116666667,180.29192462210912,1698480,1548874
"Colombia","Sep-2024","Episode",108207,21480901.45,198.51674521981016,1377749,1260132
"Congo - Brazzaville","Feb-2024","Episode",2,9.45,4.725,4,4
"Congo - Brazzaville","Jun-2024","Episode",2,1.4333333333333333,0.7166666666666667,2,2
"Congo - Kinshasa","Apr-2024","Episode",3,0.7166666666666667,0.2388888888888889,3,3
"Congo - Kinshasa","Aug-2024","Episode",1,1.2166666666666666,1.2166666666666666,2,2
"Congo - Kinshasa","Jul-2024","Episode",1,0,0,3,3
"Congo - Kinshasa","Sep-2024","Episode",1,0,0,1,1
"Costa Rica","Apr-2024","Episode",2183,623647.7,285.6837837837838,31023,27937
"Costa Rica","Aug-2024","Episode",2031,496121.1666666667,244.27433119973742,27674,24814
"Costa Rica","Dec-2024","Episode",350,79860.9,228.17399999999998,4468,3841
"Costa Rica","Feb-2024","Episode",1783,388789.81666666665,218.05373901663862,23214,20924
"Costa Rica","Jan-2024","Episode",2148,438165.5,203.98766294227187,27675,24769
"Costa Rica","Jan-2025","Episode",222,43801.45,197.3038288288288,4558,4017
"Costa Rica","Jul-2024","Episode",2121,584076.6333333333,275.3779506522081,28539,26012
"Costa Rica","Jun-2024","Episode",1989,496024.25,249.38373554550026,27122,24654
"Costa Rica","Mar-2024","Episode",1953,432493.48333333334,221.45083632019117,23385,20755
"Costa Rica","May-2024","Episode",2109,518866.36666666664,246.02483009325113,27135,23801
"Costa Rica","Nov-2024","Episode",2443,434656.45,177.91913630781826,26343,23512
"Costa Rica","Oct-2024","Episode",3603,697070.2333333333,193.46939587380885,40913,37198
"Costa Rica","Sep-2024","Episode",1971,514372.6,260.97037037037035,26938,25022
"Croatia","Apr-2024","Episode",1,673.4833333333333,673.4833333333333,37,36
"Croatia","Aug-2024","Episode",1,120.3,120.3,5,5
"Croatia","Feb-2024","Episode",2,1649.0666666666666,824.5333333333333,53,52
"Croatia","Jan-2024","Episode",2,5861.016666666666,2930.508333333333,217,200
"Croatia","Jul-2024","Episode",2,1250.2166666666667,625.1083333333333,59,59
"Croatia","Jun-2024","Episode",1,4348.583333333333,4348.583333333333,144,144
"Croatia","Mar-2024","Episode",2,1730.0333333333333,865.0166666666667,56,56
"Croatia","May-2024","Episode",1,4880.266666666666,4880.266666666666,134,134
"Croatia","Nov-2024","Episode",1,132.03333333333333,132.03333333333333,9,9
"Croatia","Oct-2024","Episode",1,1,1,1,1
"Croatia","Sep-2024","Episode",1,0,0,1,1
"Cuba","Apr-2024","Episode",1185,14013.583333333334,11.825808720112517,5300,4495
"Cuba","Aug-2024","Episode",1146,11500.266666666666,10.035136707388016,5160,4348
"Cuba","Dec-2024","Episode",248,1488.2,6.000806451612903,988,823
"Cuba","Feb-2024","Episode",1167,15275.883333333333,13.089874321622393,5985,5105
"Cuba","Jan-2024","Episode",1411,21480.05,15.223281360737065,7232,6066
"Cuba","Jan-2025","Episode",215,1276.5666666666666,5.937519379844961,769,653
"Cuba","Jul-2024","Episode",1084,12751,11.762915129151292,5032,4238
"Cuba","Jun-2024","Episode",1099,18422.566666666666,16.763026994237183,5614,4706
"Cuba","Mar-2024","Episode",887,12212.85,13.768714768883878,4165,3614
"Cuba","May-2024","Episode",1174,14386.6,12.254344122657582,5802,4985
"Cuba","Nov-2024","Episode",610,6321.566666666667,10.363224043715848,3263,2613
"Cuba","Oct-2024","Episode",1128,13194.55,11.69729609929078,5769,4782
"Cuba","Sep-2024","Episode",1046,13980.083333333334,13.36528043339707,5139,4351
"Curaçao","Feb-2024","Episode",1,142.83333333333334,142.83333333333334,6,6
"Curaçao","Jan-2024","Episode",2,466.23333333333335,233.11666666666667,12,11
"Curaçao","May-2024","Episode",1,395.55,395.55,15,15
"Curaçao","Sep-2024","Episode",1,129.26666666666668,129.26666666666668,5,5
"Cyprus","Mar-2024","Episode",1,3.05,3.05,11,11
"Czech Republic","Jul-2024","Episode",1,0,0,1,1
"Czech Republic","Jun-2024","Episode",1,48.516666666666666,48.516666666666666,1,1
"Czech Republic","May-2024","Episode",1,43.53333333333333,43.53333333333333,1,1
"Czech Republic","Oct-2024","Episode",1,45.733333333333334,45.733333333333334,1,1
"Côte d’Ivoire","May-2024","Episode",3,21.483333333333334,7.161111111111111,6,6
"Denmark","Apr-2024","Episode",2,24.633333333333333,12.316666666666666,3,3
"Denmark","Aug-2024","Episode",2,12.716666666666667,6.358333333333333,4,4
"Denmark","Oct-2024","Episode",2,107.25,53.625,3,3
"Dominican Republic","Apr-2024","Episode",6666,1779077.5333333334,266.8883188318832,99096,93218
"Dominican Republic","Aug-2024","Episode",6944,1749529.0333333334,251.94830549155148,102464,95663
"Dominican Republic","Dec-2024","Episode",550,179864.08333333334,327.0256060606061,9342,8751
"Dominican Republic","Feb-2024","Episode",4921,1282856.4333333333,260.69019169545487,81276,76060
"Dominican Republic","Jan-2024","Episode",5810,1470487.25,253.0959122203098,93785,86780
"Dominican Republic","Jan-2025","Episode",402,148312.3,368.93606965174126,7674,7196
"Dominican Republic","Jul-2024","Episode",7085,1860164,262.5496118560339,100189,93833
"Dominican Republic","Jun-2024","Episode",7548,1764361.7166666666,233.7522147147147,100804,93749
"Dominican Republic","Mar-2024","Episode",5755,1495115.6833333333,259.7942108311613,86890,80760
"Dominican Republic","May-2024","Episode",7284,1749006.6166666667,240.1162296357313,99672,91353
"Dominican Republic","Nov-2024","Episode",4401,1007174.4666666667,228.85127622510035,58682,55280
"Dominican Republic","Oct-2024","Episode",7838,1800043.1333333333,229.65592413030535,106058,99947
"Dominican Republic","Sep-2024","Episode",7172,1723002.0666666667,240.2401096858152,97720,91979
"Ecuador","Apr-2024","Episode",12522,3974490.8,317.400638875579,171638,160772
"Ecuador","Aug-2024","Episode",12336,4304501.733333333,348.9382079550368,184968,173576
"Ecuador","Dec-2024","Episode",1339,421061.5,314.4596713965646,23500,20911
"Ecuador","Feb-2024","Episode",10169,3185004.1666666665,313.2072147376012,159659,147473
"Ecuador","Jan-2024","Episode",12130,4228644.783333333,348.6104520472657,202880,188432
"Ecuador","Jan-2025","Episode",1132,419971.18333333335,370.9992785630153,20510,18491
"Ecuador","Jul-2024","Episode",13179,4011348.55,304.37427346536157,176147,164959
"Ecuador","Jun-2024","Episode",12405,4004569.65,322.8189963724305,172031,161586
"Ecuador","Mar-2024","Episode",10128,3226389.316666667,318.5613464323328,152885,140494
"Ecuador","May-2024","Episode",12714,4125861.5166666666,324.5132544177023,173145,162016
"Ecuador","Nov-2024","Episode",7336,1410540.9666666666,192.27657669938202,78982,72859
"Ecuador","Oct-2024","Episode",13037,2813084.533333333,215.77698345733936,146066,135642
"Ecuador","Sep-2024","Episode",12077,3286389.3,272.11967376003975,153291,142608
"Egypt","Aug-2024","Episode",1,0.7,0.7,1,1
"Egypt","Jun-2024","Episode",1,1.85,1.85,3,3
"Egypt","May-2024","Episode",1,0.1,0.1,2,1
"Egypt","Oct-2024","Episode",2,7.616666666666666,3.808333333333333,2,2
"El Salvador","Apr-2024","Episode",2326,620047.7666666667,266.5725566064775,31193,28871
"El Salvador","Aug-2024","Episode",2465,630475.5,255.7709939148073,32184,29833
"El Salvador","Dec-2024","Episode",561,119799.18333333333,213.54578134284017,6922,6139
"El Salvador","Feb-2024","Episode",2017,459824.0833333333,227.9742604528177,27755,25241
"El Salvador","Jan-2024","Episode",2479,589648.2666666667,237.857308054323,34008,30760
"El Salvador","Jan-2025","Episode",352,110222.68333333333,313.13262310606063,5968,5413
"El Salvador","Jul-2024","Episode",2474,687666,277.9571544058205,34313,31834
"El Salvador","Jun-2024","Episode",2600,797869.45,306.87286538461535,39822,36858
"El Salvador","Mar-2024","Episode",2111,518723.01666666666,245.72383546502448,32606,28971
"El Salvador","May-2024","Episode",2500,637351.5833333334,254.94063333333335,31131,28933
"El Salvador","Nov-2024","Episode",2309,424506.81666666665,183.84877291756894,24789,22608
"El Salvador","Oct-2024","Episode",3414,773295.9333333333,226.50730326108183,43787,40512
"El Salvador","Sep-2024","Episode",2512,661740.3833333333,263.43168126326964,34794,31957
"Equatorial Guinea","Apr-2024","Episode",1,93.1,93.1,4,1
"Equatorial Guinea","Feb-2024","Episode",3,533.1333333333333,177.7111111111111,14,10
"Equatorial Guinea","Mar-2024","Episode",2,485.6333333333333,242.81666666666666,11,6
"Equatorial Guinea","May-2024","Episode",1,0.5333333333333333,0.5333333333333333,3,3
"Ethiopia","May-2024","Episode",1,0.08333333333333333,0.08333333333333333,1,1
"Finland","Apr-2024","Episode",3,7.066666666666666,2.3555555555555556,6,6
"Finland","Jun-2024","Episode",1,0.5166666666666667,0.5166666666666667,1,1
"Finland","May-2024","Episode",1,0.3,0.3,1,1
"Finland","Nov-2024","Episode",1,0,0,2,2
"France","Apr-2024","Episode",8,273.23333333333335,34.15416666666667,24,23
"France","Aug-2024","Episode",5,325.35,65.07000000000001,18,16
"France","Dec-2024","Episode",1,0,0,2,2
"France","Feb-2024","Episode",2,21.783333333333335,10.891666666666667,3,3
"France","Jan-2024","Episode",4,250.3,62.575,15,14
"France","Jul-2024","Episode",7,263.93333333333334,37.7047619047619,11,10
"France","Jun-2024","Episode",3,221,73.66666666666667,5,5
"France","Mar-2024","Episode",1,159.93333333333334,159.93333333333334,4,4
"France","May-2024","Episode",10,167.88333333333333,16.788333333333334,13,13
"France","Nov-2024","Episode",7,484.65,69.23571428571428,19,18
"France","Oct-2024","Episode",11,481.85,43.804545454545455,20,19
"France","Sep-2024","Episode",3,0.3,0.09999999999999999,3,3
"French Guiana","Apr-2024","Episode",1,1.0666666666666667,1.0666666666666667,1,1
"French Guiana","Mar-2024","Episode",1,16.766666666666666,16.766666666666666,8,7
"Gabon","Jun-2024","Episode",1,46.083333333333336,46.083333333333336,1,1
"Georgia","May-2024","Episode",1,11.633333333333333,11.633333333333333,1,1
"Georgia","Nov-2024","Episode",1,79.93333333333334,79.93333333333334,4,3
"Georgia","Oct-2024","Episode",2,144.91666666666666,72.45833333333333,12,10
"Germany","Apr-2024","Episode",21,277.1,13.195238095238096,41,40
"Germany","Aug-2024","Episode",13,166.35,12.796153846153846,26,26
"Germany","Dec-2024","Episode",1,2.033333333333333,2.033333333333333,1,1
"Germany","Feb-2024","Episode",25,167.05,6.682,39,39
"Germany","Jan-2024","Episode",9,385.03333333333336,42.781481481481485,32,31
"Germany","Jan-2025","Episode",1,0,0,1,1
"Germany","Jul-2024","Episode",8,29.066666666666666,3.6333333333333333,18,17
"Germany","Jun-2024","Episode",16,91.91666666666667,5.744791666666667,23,23
"Germany","Mar-2024","Episode",5,70.21666666666667,14.043333333333333,6,6
"Germany","May-2024","Episode",41,260.5,6.353658536585366,75,72
"Germany","Nov-2024","Episode",4,255.05,63.7625,22,20
"Germany","Oct-2024","Episode",17,430.53333333333336,25.325490196078434,33,31
"Germany","Sep-2024","Episode",18,335.15,18.619444444444444,50,48
"Ghana","Jun-2024","Episode",2,0.75,0.375,2,2
"Guatemala","Apr-2024","Episode",3272,666543.6333333333,203.7113793806031,33344,31193
"Guatemala","Aug-2024","Episode",3785,687665.1,181.6816644649934,36311,33866
"Guatemala","Dec-2024","Episode",609,188215.58333333334,309.0567870826492,9542,8681
"Guatemala","Feb-2024","Episode",2555,542148.3166666667,212.19112198303978,32789,29874
"Guatemala","Jan-2024","Episode",3028,619669.9833333333,204.6466259357111,36023,33055
"Guatemala","Jan-2025","Episode",456,142732.95,313.0108552631579,7292,6667
"Guatemala","Jul-2024","Episode",4111,729672.1833333333,177.49262547636422,39590,36869
"Guatemala","Jun-2024","Episode",4120,766878.5166666667,186.13556229773465,39678,36496
"Guatemala","Mar-2024","Episode",2410,461551.01666666666,191.51494467496542,28676,26297
"Guatemala","May-2024","Episode",3412,703801.7166666667,206.2724843688941,34683,32270
"Guatemala","Nov-2024","Episode",3282,577702.7666666667,176.02156205565714,32535,29853
"Guatemala","Oct-2024","Episode",5633,955398,169.60731404225103,55530,51419
"Guatemala","Sep-2024","Episode",3920,779993.7666666667,198.9780017006803,39640,37188
"Guyana","Apr-2024","Episode",2,3.6,1.8,8,8
"Guyana","Feb-2024","Episode",2,0,0,2,2
"Guyana","Jan-2024","Episode",1,10.5,10.5,1,1
"Guyana","Jul-2024","Episode",3,1.6,0.5333333333333333,9,9
"Guyana","Jun-2024","Episode",4,3.0833333333333335,0.7708333333333334,4,4
"Guyana","May-2024","Episode",4,17.533333333333335,4.383333333333334,5,5
"Guyana","Oct-2024","Episode",1,0,0,1,1
"Guyana","Sep-2024","Episode",2,0.55,0.275,2,2
"Haiti","Jun-2024","Episode",1,0.5,0.5,3,3
"Honduras","Apr-2024","Episode",2372,621835.8333333334,262.15675941540195,33225,30816
"Honduras","Aug-2024","Episode",2270,528271.6333333333,232.7187812041116,30542,28495
"Honduras","Dec-2024","Episode",584,165299.01666666666,283.0462614155251,9402,8328
"Honduras","Feb-2024","Episode",1835,479966.85,261.5623160762943,33510,30748
"Honduras","Jan-2024","Episode",2230,550051,246.65964125560538,40024,35959
"Honduras","Jan-2025","Episode",409,170397.7,416.620293398533,8778,7997
"Honduras","Jul-2024","Episode",2320,476974.1666666667,205.5923132183908,29542,27708
"Honduras","Jun-2024","Episode",2401,518053.11666666664,215.76556295987783,29082,27067
"Honduras","Mar-2024","Episode",1741,370857.85,213.01427340608845,24558,22339
"Honduras","May-2024","Episode",2525,580879.4833333333,230.05128052805279,29488,27664
"Honduras","Nov-2024","Episode",2194,469380.13333333336,213.9380735338803,29121,26981
"Honduras","Oct-2024","Episode",3477,696218.2166666667,200.23532259610775,45867,41602
"Honduras","Sep-2024","Episode",2255,468885.0833333333,207.9313008130081,31250,28951
"Hong Kong","Apr-2024","Episode",2,3.95,1.975,4,4
"Hong Kong","Jul-2024","Episode",1,44.31666666666667,44.31666666666667,1,1
"Hong Kong","Mar-2024","Episode",2,100.16666666666667,50.083333333333336,4,4
"Hong Kong","Nov-2024","Episode",1,54.21666666666667,54.21666666666667,1,1
"Hungary","Nov-2024","Episode",1,96.43333333333334,96.43333333333334,2,1
"India","Apr-2024","Episode",4,136.95,34.2375,9,9
"India","Aug-2024","Episode",7,237.51666666666668,33.930952380952384,37,36
"India","Jan-2024","Episode",2,51.2,25.6,3,3
"India","Jul-2024","Episode",3,847.7,282.56666666666666,23,20
"India","Jun-2024","Episode",1,74.96666666666667,74.96666666666667,2,2
"India","Mar-2024","Episode",3,0.4166666666666667,0.1388888888888889,3,3
"India","May-2024","Episode",1,0.23333333333333334,0.23333333333333334,2,2
"India","Nov-2024","Episode",1,0.06666666666666667,0.06666666666666667,1,1
"India","Oct-2024","Episode",1,7.666666666666667,7.666666666666667,3,3
"India","Sep-2024","Episode",4,93.23333333333333,23.308333333333334,5,5
"Indonesia","Feb-2024","Episode",1,15.333333333333334,15.333333333333334,1,1
"Indonesia","Jan-2024","Episode",4,265.31666666666666,66.32916666666667,7,7
"Indonesia","Jul-2024","Episode",1,7.366666666666666,7.366666666666666,1,1
"Indonesia","Jun-2024","Episode",1,8,8,1,1
"Indonesia","Mar-2024","Episode",1,36.78333333333333,36.78333333333333,1,1
"Indonesia","Nov-2024","Episode",3,282.4,94.13333333333333,11,10
"Indonesia","Sep-2024","Episode",1,7.883333333333334,7.883333333333334,1,1
"Iran","Apr-2024","Episode",92,600.9,6.531521739130435,187,184
"Iran","Aug-2024","Episode",15,91.35,6.09,21,21
"Iran","Dec-2024","Episode",1,0,0,2,2
"Iran","Feb-2024","Episode",38,171.55,4.514473684210526,82,76
"Iran","Jan-2024","Episode",8,100.78333333333333,12.597916666666666,13,12
"Iran","Jul-2024","Episode",19,178.9,9.41578947368421,34,34
"Iran","Jun-2024","Episode",61,520.6333333333333,8.53497267759563,142,141
"Iran","Mar-2024","Episode",5,54.983333333333334,10.996666666666666,7,7
"Iran","May-2024","Episode",88,430.96666666666664,4.897348484848485,145,141
