"Client","Country","Date Month","Uniques","Time Watched Minutes","Avg Min per Unique","Video Starts","Sessions"
"Canela","Mexico","Feb-2023",144024,7832919.816666666,54.386212135940305,907529,118439
"Canela","Netherlands","Feb-2023",5,185.55,37.11,8,7
"Canela","Nicaragua","Feb-2023",476,27800.533333333333,58.404481792717085,2517,428
"Canela","Pakistan","Feb-2023",2,2.2,1.1,2,1
"Canela","Panama","Feb-2023",359,33300.46666666667,92.75896007428041,2454,653
"Canela","Paraguay","Feb-2023",238,28073.9,117.95756302521009,2680,437
"Canela","Peru","Feb-2023",3092,249836.93333333332,80.801078050884,19159,3770
"Canela","Puerto Rico","Feb-2023",2539,271720.9,107.01886569515558,26706,8335
"Canela","Russia","Feb-2023",2,79.8,39.9,3,2
"Canela","Slovenia","Feb-2023",1,6.866666666666666,6.866666666666666,18,1
"Canela","South Korea","Feb-2023",1,1.2833333333333334,1.2833333333333334,2,1
"Canela","Spain","Feb-2023",6,298.95,49.824999999999996,10,8
"Canela","Switzerland","Feb-2023",1,0.18333333333333332,0.18333333333333332,1,1
"Canela","U.S. Virgin Islands","Feb-2023",17,1200.1166666666666,70.59509803921569,89,28
"Canela","United Kingdom","Feb-2023",2,11.116666666666667,5.558333333333334,2,2
"Canela","United States","Feb-2023",90861,6043672.35,66.5155825931918,637897,98384
"Canela","Uruguay","Feb-2023",430,49382.23333333333,114.84240310077519,3067,1098
"Canela","Venezuela","Feb-2023",5160,573377.95,111.11975775193798,50816,11050
"Canela","Algeria","Feb-2024",4,31.066666666666666,7.766666666666667,4,4
"Canela","Argentina","Feb-2024",5475,1653834.2166666666,302.07017656012175,88582,22927
"Canela","Austria","Feb-2024",1,1.4333333333333333,1.4333333333333333,1,1
"Canela","Belize","Feb-2024",132,67761.73333333334,513.3464646464647,3481,1539
"Canela","Bolivia","Feb-2024",2653,761531.2833333333,287.04533861037817,35251,10034
"Canela","Brazil","Feb-2024",938,140851.63333333333,150.16165600568584,6400,3796
"Canela","Canada","Feb-2024",88,2691.116666666667,30.580871212121213,346,152
"Canela","Chile","Feb-2024",6073,1160036.1833333333,191.01534387178222,63198,19255
"Canela","Colombia","Feb-2024",84243,17765185.35,210.8802553327873,1138107,311229
"Canela","Congo - Brazzaville","Feb-2024",2,9.45,4.725,4,4
"Canela","Costa Rica","Feb-2024",1773,384578.2833333333,216.90822523030644,23029,4909
"Canela","Croatia","Feb-2024",2,1649.0666666666666,824.5333333333333,53,41
"Canela","Cuba","Feb-2024",1167,15275.883333333333,13.089874321622393,5985,1276
"Canela","Curaçao","Feb-2024",1,142.83333333333334,142.83333333333334,6,4
"Canela","Dominican Republic","Feb-2024",4904,1277610.4,260.5241435562806,81061,31177
"Canela","Ecuador","Feb-2024",9987,3114472.25,311.85263342345047,156160,51906
"Canela","El Salvador","Feb-2024",2017,459824.0833333333,227.9742604528177,27755,6431
"Canela","Equatorial Guinea","Feb-2024",3,533.1333333333333,177.7111111111111,14,10
"Canela","France","Feb-2024",2,21.783333333333335,10.891666666666667,3,3
"Canela","Germany","Feb-2024",25,167.05,6.682,39,39
"Canela","Guatemala","Feb-2024",2555,542148.3166666667,212.19112198303978,32789,8565
"Canela","Guyana","Feb-2024",2,0,0,2,1
"Canela","Honduras","Feb-2024",1835,479966.85,261.5623160762943,33510,9544
"Canela","Indonesia","Feb-2024",1,15.333333333333334,15.333333333333334,1,1
"Canela","Iran","Feb-2024",38,171.55,4.514473684210526,82,65
"Canela","Iraq","Feb-2024",2,1.3833333333333333,0.6916666666666667,3,3
"Canela","Mexico","Feb-2024",167269,24719631.7,147.78369990853056,1999310,332103
"Canela","Morocco","Feb-2024",2,0.6666666666666666,0.3333333333333333,3,3
"Canela","Netherlands","Feb-2024",2,42.21666666666667,21.108333333333334,2,2
"Canela","Nicaragua","Feb-2024",1098,164944.48333333334,150.22266241651488,14430,2957
"Canela","Nigeria","Feb-2024",2,0.21666666666666667,0.10833333333333334,3,1
"Canela","Norway","Feb-2024",2,1.85,0.925,2,2
"Canela","Pakistan","Feb-2024",1,25.966666666666665,25.966666666666665,1,1
"Canela","Panama","Feb-2024",1216,212065.56666666668,174.39602521929825,11774,5151
"Canela","Paraguay","Feb-2024",642,143857.53333333333,224.07715472481826,8677,3117
"Canela","Peru","Feb-2024",9431,2465896.65,261.46714558371326,106190,37790
"Canela","Portugal","Feb-2024",1,0.08333333333333333,0.08333333333333333,1,1
"Canela","Puerto Rico","Feb-2024",4974,1160348.3,233.28273019702453,102861,43541
"Canela","Russia","Feb-2024",1,0.4666666666666667,0.4666666666666667,2,2
"Canela","Senegal","Feb-2024",1,0,0,1,1
"Canela","Seychelles","Feb-2024",1,0.6,0.6,2,2
"Canela","Singapore","Feb-2024",3,47.13333333333333,15.71111111111111,12,8
"Canela","Spain","Feb-2024",11,1660.45,150.95000000000002,87,58
